movie_id,cast,director
375290,"['AkshayKumar', 'NimratKaur', 'FerynaWazheir']",RajaMenon
17663,"['MeganFollows', 'ColleenDewhurst', 'RichardFarnsworth']",KevinSullivan
270938,"['MichaelJaiWhite', 'NealMcDonough', 'LateefCrowder']",ErnieBarbarash
116613,"['RayWinstone', 'BenDrew', 'HayleyAtwell']",NickLove
11826,"['RayWinstone', 'BenKingsley', 'IanMcShane']",JonathanGlazer
29920,"['JoelKinnaman', 'MatiasVarela', 'DragomirMrsic']",DanielEspinosa
1088,"['KeishaCastle-Hughes', 'RawiriParatene', 'VickyHaughton']",NikiCaro
26379,"['AmitabhBachchan', 'AbhishekBachchan', 'VidyaBalan']",
34069,"['MartinRapold', 'Anna-KatharinaSchwabroh', 'RegulaGrauwiller']",IvanEngler
10947,"['ZacEfron', 'VanessaHudgens', 'AshleyTisdale']",KennyOrtega
47452,"['JohnHurt', 'JasonPriestley', 'SheilaHancock']",RichardKwietniowski
3040,"['KonstantinKhabenskiy', 'VladimirMenshov', 'GalinaTyunina']",TimurBekmambetov
11386,"['StephenRea', 'JayeDavidson', 'MirandaRichardson']",NeilJordan
10246,"['DanMonahan', 'MarkHerrier', 'WyattKnight']",BobClark
29426,"['AlanvanSprang', 'KennethWelsh', 'KathleenMunroe']",GeorgeA.Romero
10331,"['DuaneJones', ""JudithO'Dea"", 'KarlHardman']",GeorgeA.Romero
153,"['BillMurray', 'ScarlettJohansson', 'AnnaFaris']",SofiaCoppola
703,"['WoodyAllen', 'DianeKeaton', 'TonyRoberts']",WoodyAllen
27191,"['BettyHutton', 'CornelWilde', 'CharltonHeston']",CecilB.DeMille
1365,"['HalleBerry', 'BillyBobThornton', 'HeathLedger']",MarcForster
287424,"['ArnoldSchwarzenegger', 'AbigailBreslin', 'JoelyRichardson']",HenryHobson
451,"['NicolasCage', 'ElisabethShue', 'JulianSands']",MikeFiggis
165864,"['MollyC.Quinn', 'MichaelWelch', 'LaraFlynnBoyle']",DuaneJourney
987,"['JackLemmon', 'WalterMatthau', 'SusanSarandon']",BillyWilder
241251,"['JenniferLopez', 'RyanGuzman', 'IanNelson']",RobCohen
40494,"['BurtLancaster', 'TonyCurtis', 'GinaLollobrigida']",CarolReed
39781,"['JulianneMoore', 'AnnetteBening', 'MarkRuffalo']",LisaCholodenko
8337,"['RoddyPiper', 'KeithDavid', 'MegFoster']",JohnCarpenter
5925,"['SteveMcQueen', 'JamesGarner', 'RichardAttenborough']",JohnSturges
8357,"['MarleeMatlin', 'ElaineHendrix', 'RobertBlanche']",WilliamArntz
146203,"['AshleyBell', 'JuliaGarner', 'AndrewSensenig']",EdGass-Donnelly
85350,"['EllarColtrane', 'PatriciaArquette', 'EthanHawke']",RichardLinklater
512,"['ScarlettJohansson', 'HughJackman', 'WoodyAllen']",WoodyAllen
13408,"['Dr.Dre', 'SnoopDogg', 'DJPooh']",DJPooh
47816,"['BrianHooks', ""N'BusheWright"", 'FaizonLove']",DJPooh
10744,"['WilliamH.Macy', 'AlecBaldwin', 'MariaBello']",WayneKramer
11536,"['ClarkGable', 'MarilynMonroe', 'MontgomeryClift']",JohnHuston
9782,"['ToniCollette', 'RobinWilliams', 'JoeMorton']",PatrickStettner
18713,"['JohnG.Brennan', 'KamalAhmed', 'AlanArkin']",JamesMelkonian
6537,"['BelénRueda', 'FernandoCayo', 'RogerPríncep']",JuanAntonioBayona
184345,"['MarlonWayans', 'JaimePressly', 'EssenceAtkins']",MichaelTiddes
1809,"['JamesVanDerBeek', 'ShannynSossamon', 'IanSomerhalder']",RogerAvary
2370,"['FrederickStafford', 'DanyRobin', 'ClaudeJade']",AlfredHitchcock
9809,"['DaxShepard', 'WillArnett', 'ChiMcBride']",BobOdenkirk
5,"['TimRoth', 'AntonioBanderas', 'JenniferBeals']",AllisonAnders
11013,"['JamesSpader', 'MaggieGyllenhaal', 'JeremyDavies']",StevenShainberg
19153,['LauraRamsey'],RickdeOliveira
10132,"['EricBogosian', 'EllenGreene', 'LeslieHope']",OliverStone
16448,"['ChristopherGuest', 'EugeneLevy', 'FredWillard']",ChristopherGuest
15122,"['FrenchStewart', 'BridgetteWilson', 'BillBellamy']",JeffFranklin
8141,"['BenKingsley', 'TéaLeoni', 'LukeWilson']",JohnDahl
1546,"['LouTaylorPucci', 'TildaSwinton', ""VincentD'Onofrio""]",MikeMills
48572,"['MichaelParks', 'JohnGoodman', 'MelissaLeo']",KevinSmith
14517,"['StephanieLeonidas', 'JasonBarry', 'RobBrydon']",DaveMcKean
89708,"['MarcosLuna', 'PutuDindaPratika', 'PutiSriCandraDewi']",RonFricke
27551,"['PeterPaul', 'DavidPaul', 'RichardLynch']",RuggeroDeodato
64678,"['FreddieHighmore', 'EmmaRoberts', 'MichaelAngarano']",GavinWiesen
309503,"['PatrickWilson', 'LenaHeadey', 'RichardDreyfuss']",MoraStephens
14293,"['RickySchroder', 'ChazzPalminteri', 'RodSteiger']",MarsCallahan
15059,"['JulianSands', 'SaffronBurrows', 'JustinChadwick']",MikeFiggis
103328,"['EvaMendes', 'KylieMinogue', 'MichelPiccoli']",LeosCarax
157847,"['NicolasCage', 'TyeSheridan', 'RonnieGeneBlevins']",DavidGordonGreen
25719,"['DanFutterman', 'StuartTownsend', 'KateBeckinsale']",StefanSchwartz
48309,"['ViggoMortensen', 'ChelseaField', 'LaneSmith']",RennyHarlin
27723,"['LaurenAmbrose', 'NicholasBrendon', 'AmyAdams']",RobertLeeKing
20468,"['CraigFerguson', 'DavidRasche', 'MaryMcCormack']",KevinAllen
242575,"['AdrianaBarraza', 'RüdigerEvers', 'HectorKotsifakis']",JorgeRamírezSuárez
44945,"['CliveOwen', 'CatherineKeener', 'LianaLiberato']",DavidSchwimmer
29122,"['BarryMcEvoy', ""BríanF.O'Byrne"", 'AnnaFriel']",BarryLevinson
125123,"['PetePostlethwaite', 'RachelGriffiths', 'AndySerkis']",SamMiller
111190,"['NaomiWatts', 'RobinWright', 'XavierSamuel']",AnneFontaine
133575,"[""VincentD'Onofrio"", 'SalmaHayek', 'ThomasJane']",DanIreland
54580,"['JavierBardem', 'LuisTosar', 'NievedeMedina']",FernandoLeóndeAranoa
52015,"['DanielleHarris', 'KellyMcGillis', 'NickDamici']",JimMickle
34941,"['ThomasJane', 'KeanuReeves', 'ClaireForlani']",StephenT.Kay
227975,"['WagnerMoura', 'ClemensSchick', 'JesuítaBarbosa']",KarimAïnouz
60422,"['EllenBarkin', 'EzraMiller', 'KateBosworth']",SamLevinson
81390,"['MelissaGeorge', 'EdSpeleers', 'EamonnWalker']",JulianGilbey
10981,"['DavidHewlett', 'AndrewMiller', 'GordonPinsent']",VincenzoNatali
225235,"['KonstantinKhabenskiy', 'ElenaLyadova', 'AleksandrRobak']",AleksandrVeledinskiy
14902,"['WilliamDaniels', 'HowardDaSilva', 'KenHoward']",PeterH.Hunt
121676,"['AlexanderSiddig', 'JoshuaJackson', 'MarisaTomei']",RubaNadda
22301,"['BenLyon', 'JamesHall', 'JeanHarlow']",JamesWhale
20065,"['SelmaBlair', 'PatrickWilson', 'EdwardBurns']",EdwardBurns
257087,"['JessicaAlba', 'ThomasJane', 'LilyRabe']",PhilJoanou
46420,"['XavierSamuel', 'JessicaMcNamee', 'RobinMcLeavy']",SeanByrne
114635,"['KristenQuintrall', 'DenyceLawton', 'JoJoWright']",ChrisStokes
158150,"[""BrookeD'Orsay"", 'EricMabius', 'JodyThompson']",MarkGriffiths
251979,"['ScottEastwood', 'CherylLadd', 'PatrickLyster']",BruceMacDonald
874,"['PaulScofield', 'WendyHiller', 'LeoMcKern']",FredZinnemann
10774,"['FayeDunaway', 'WilliamHolden', 'PeterFinch']",SidneyLumet
770,"['VivienLeigh', 'ClarkGable', 'OliviadeHavilland']",VictorFleming
266102,"['FreidaPinto', 'ReeceRitchie', 'TomCullen']",RichardRaymond
29715,"['CharltonHeston', 'RichardHarris', 'JimHutton']",SamPeckinpah
25209,"['BettyHutton', 'HowardKeel', 'LouisCalhern']",GeorgeSidney
37495,"['RizAhmed', 'NigelLindsay', 'KayvanNovak']",ChrisMorris
29262,"['FernandaMontenegro', 'RuyGuerra', 'FernandaTorres']",AndruchaWaddington
34769,"['WoodyHarrelson', 'KatDennings', 'EliasKoteas']",PeterStebbings
35032,"['JudyGarland', 'GeneKelly', 'WalterSlezak']",VincenteMinnelli
5178,"['BrianCox', 'PaulDano', 'StephanieSzostak']",DagurKári
8618,"['SamuelAnderson', 'DominicCooper', 'JamesCorden']",NicholasHytner
3116,"['DustinHoffman', 'JonVoight', 'SylviaMiles']",JohnSchlesinger
9427,"['RobertCarlyle', 'MarkAddy', 'WilliamSnape']",PeterCattaneo
813,"['RobertHays', 'JulieHagerty', 'KareemAbdul-Jabbar']",JerryZucker
352978,"['MichaelJaiWhite', 'SteveAustin', 'MaxRyan']",KevinCarraway
10634,"['IceCube', 'ChrisTucker', 'NiaLong']",F.GaryGray
9516,"['TyrinTurner', 'LarenzTate', 'GlennPlummer']",AlbertHughes
16288,"['GeorgeKennedy', 'DorothyLamour', 'LoisChiles']",MichaelGornick
23330,"['JasonRobards', 'StellaStevens', 'DavidWarner']",SamPeckinpah
18900,"['RobertBlake', 'ScottWilson', 'JohnForsythe']",RichardBrooks
27029,"['AudreyHepburn', 'PeterFinch', 'PeggyAshcroft']",FredZinnemann
26268,"['PaulNewman', 'LaurenBacall', 'JulieHarris']",JackSmight
573,"['JonFinch', 'AlecMcCowen', 'BarryFoster']",AlfredHitchcock
310131,"['AnyaTaylor-Joy', 'RalphIneson', 'KateDickie']",RobertEggers
40505,"['MasterP', 'AnthonyJohnson', 'IceCube']",MichaelMartin
11363,"['EdwardBurns', 'MichaelMcGlone', 'CameronDiaz']",EdwardBurns
3033,"['IanMcKellen', 'BrendanFraser', 'LynnRedgrave']",BillCondon
25376,"['RicardoDarín', 'SoledadVillamil', 'PabloRago']",JuanJoséCampanella
22007,"['ThoraBirch', 'GideonEmery', 'GloriaVotsis']",GideonRaff
765,"['BruceCampbell', 'SarahBerry', 'DanHicks']",SamRaimi
10615,"['JenniferCoolidge', 'LanceCrouther', 'J.B.Smoove']",LouisC.K.
205321,"['IanZiering', 'TaraReid', 'CassandraScerbo']",AnthonyC.Ferrante
89540,"['DamiánDelgado', 'JoséCarlosRodríguez', 'ElpidiaCarrillo']",SalvadorCarrasco
46146,"['OttoJespersen', 'HansMortenHansen', 'TomasAlfLarsen']",AndréØvredal
38007,"['ChrisMessina', 'JenniferWestfeldt', 'DavidMargulies']",RobertCary
14256,"['ZooeyDeschanel', 'WillFerrell', 'EdHarris']",AdamRapp
540,"['SaraFoster', 'MeaganGood', 'JordanaBrewster']",AngelaRobinson
370464,"['BrettGranstaff', 'LaraJeanChorostecki', 'T.J.McGibbon']",WarrenP.Sonoda
20055,"['MelissaGeorge', 'OdedFehr', 'ChristianCampbell']",AmandaGusack
224569,"['JoePantoliano', 'WadeDominguez', 'ElizabethBerkley']",AviNesher
395766,"['JamesNesbitt', ""GenevieveO'Reilly"", 'JasonWatkins']",NickMurphy
39303,"['MarkThompson', 'MarkPellegrino', 'TeriPolo']",CharlesAdelman
142061,"['PeterWeller', 'ArielWinter', 'DavidSelby']",JayOliva
370662,"['OscarIsaac', 'JaneGoodall', 'JerryBrown']",CharlesFerguson
252360,"['DominicPurcell', 'RalitsaPaskaleva', 'BasharRahal']",UweBoll
256740,"['AbigailBreslin', 'JamesPurefoy', 'SeanBean']",MarkYoung
299145,"['ScottEastwood', 'RitaWilson', 'JeffFahey']","DanielPetrie,Jr."
241766,"['GlenMurphy', 'RayWinstone', 'GiovanniCapalbo']",AntonioSimoncini
12535,"['MelBrooks', 'MadelineKahn', 'ClorisLeachman']",MelBrooks
1667,"['MorganFreeman', 'CharlesBerling', 'RomaneBohringer']",LucJacquet
50839,"['KevinSpacey', 'PaulBettany', 'JeremyIrons']",J.C.Chandor
86549,"['MurrayBartlett', 'DanielDugan', 'AdrianGonzalez']",EldarRapaport
13973,"['SamRockwell', 'AnjelicaHuston', 'KellyMacdonald']",ClarkGregg
244786,"['MilesTeller', 'J.K.Simmons', 'MelissaBenoist']",DamienChazelle
598,"['AlexandreRodrigues', 'LeandroFirmino', 'PhellipeHaagensen']",FernandoMeirelles
11129,"['JohnSimm', 'DannyDyer', 'LorrainePilkington']",JustinKerrigan
75861,"['KatDennings', 'ChadMichaelMurray', 'RupertFriend']",NathanFrankowski
13551,"['BrittanyMurphy', 'ToniCollette', 'RoseByrne']",KarenMoncrieff
103663,"['MadsMikkelsen', 'AlexandraRapaport', 'ThomasBoLarsen']",ThomasVinterberg
850,"['MelindaDillon', 'DarrenMcGavin', 'PeterBillingsley']",BobClark
12586,"['TammyBlanchard', 'AngélicaAragón', 'AliLandry']",AlejandroMonteverde
11564,"['PerryKing', 'MerrieLynnRoss', 'TimVanPatten']",MarkL.Lester
301748,"['MenaSuvari', 'EricRoberts', 'KristinChenoweth']",JonathanSilverman
108346,"['RupertGraves', 'SamanthaMorton', 'NicholasWoodeson']",EricStyles
8841,"['FrançoisBégaudeau', 'FranckKeïta', 'EsmeraldaOuertani']",LaurentCantet
805,"['MiaFarrow', 'JohnCassavetes', 'RuthGordon']",RomanPolanski
11697,"['JohnWayne', 'JamesStewart', 'VeraMiles']",JohnFord
22051,"['HughDancy', 'RoseByrne', 'PeterGallagher']",MaxMayer
436,"['CatalinaSandinoMoreno', 'GuiliedLopez', 'YennyPaolaVega']",JoshuaMarston
55347,"['EwanMcGregor', 'ChristopherPlummer', 'MélanieLaurent']",MikeMills
10070,"['BalthazarGetty', 'HenryRollins', 'NaviRawat']",JohnGulager
8469,"['JohnBelushi', 'TimMatheson', 'JohnVernon']",JohnLandis
658,"['SeanConnery', 'HonorBlackman', 'GertFröbe']",GuyHamilton
125490,"['CalebLandryJones', 'SarahGadon', 'MalcolmMcDowell']",BrandonCronenberg
1585,"['JamesStewart', 'DonnaReed', 'LionelBarrymore']",FrankCapra
627,"['EwanMcGregor', 'EwenBremner', 'JonnyLeeMiller']",DannyBoyle
23618,"['SteveHarvey', 'D.L.Hughley', 'CedrictheEntertainer']",SpikeLee
41436,"['KatieFeatherston', 'DavidBierend', 'BrianBoland']",TodWilliams
10162,"['IanBannen', 'DavidKelly', 'FionnulaFlanagan']",KirkJones
1430,"['MichaelMoore', 'GeorgeH.W.Bush', 'GeorgeW.Bush']",MichaelMoore
259943,"['GongLi', 'ChenDao-Ming', 'GuoTao']",ZhangYimou
10014,"['RobertEnglund', 'MarkPatton', 'KimMyers']",JackSholder
11257,"['MaggieSmith', 'HelenaBonhamCarter', 'DenholmElliott']",JamesIvory
158015,"['LenaHeadey', 'EthanHawke', 'MaxBurkholder']",JamesDeMonaco
82507,"['EthanHawke', 'JulietRylance', ""VincentD'Onofrio""]",ScottDerrickson
20337,['MartinLawrence'],MartinLawrence
261,"['ElizabethTaylor', 'PaulNewman', 'BurlIves']",RichardBrooks
1685,"['JamesFranciscus', 'KimHunter', 'MauriceEvans']",TedPost
20737,"['KevinZegers', 'WendyMakkena', 'MichaelJeter']",CharlesMartinSmith
10991,"['VeronicaTaylor', 'RachaelLillis', 'EricStuart']",MichaelHaigney
10225,"['ThomMathews', 'JenniferCooke', 'DavidKagen']",TomMcLoughlin
826,"['WilliamHolden', 'AlecGuinness', 'JackHawkins']",DavidLean
34086,"['ArianaRichards', 'DouglasBarr', 'RoyalDano']",PatrickReadJohnson
5854,"['BarbaraHarris', 'BruceDern', 'KarenBlack']",AlfredHitchcock
284,"['JackLemmon', 'ShirleyMacLaine', 'FredMacMurray']",BillyWilder
10285,"['KaneHodder', 'JohnD.LeMay', 'KariKeegan']",AdamMarcus
5780,"['PaulNewman', 'JulieAndrews', 'LilaKedrova']",AlfredHitchcock
292,"['DaveChappelle', 'ErykahBadu', 'Common']",MichelGondry
223485,"['MichaelFassbender', 'KodiSmit-McPhee', 'BenMendelsohn']",JohnMaclean
29463,"['BlairUnderwood', 'JosephSimmons', 'DarrylMcDaniels']",MichaelSchultz
18065,"['DonaldFaison', 'MikeEpps', 'WoodHarris']",BennyBoom
22013,"['BurtLancaster', 'JeanSimmons', 'ArthurKennedy']",RichardBrooks
821,"['SpencerTracy', 'BurtLancaster', 'RichardWidmark']",StanleyKramer
53862,"['DeonRichmond', 'DonaldFaison', 'GuyTorry']",DavidRaynr
3089,"['JohnWayne', 'MontgomeryClift', 'JoanneDru']",HowardHawks
30139,"[""Mo'Nique"", 'JimmyJean-Louis', 'Godfrey']",NnegestLikké
132344,"['EthanHawke', 'JulieDelpy', 'SeamusDavey-Fitzpatrick']",RichardLinklater
15582,"['JasonBateman', 'KimDarby', 'JohnAstin']",ChristopherLeitch
15158,"['JamesLeGros', 'ReggieBannister', 'AngusScrimm']",DonCoscarelli
44634,"['KimberlyElise', 'LorettaDevine', 'DebbiMorgan']",MichaelSchultz
30309,"['AmericaFerrera', 'LupeOntiveros', 'IngridOliu']",PatriciaCardoso
7509,"['LisaRay', 'Sarala', 'JohnAbraham']",DeepaMehta
10557,"['OmPuri', 'LindaBassett', 'IanAspinall']",DamienO'Donnell
23531,"['AmandaPeet', 'BrianVanHolt', 'JonathanAbrahams']",PeterM.Cohen
28005,"['IndiraVarma', 'SaritaChoudhury', 'RamonTikaram']",MiraNair
40247,"['RebeccaHall', 'CatherineKeener', 'AmandaPeet']",NicoleHolofcener
252,"['GeneWilder', 'JackAlbertson', 'PeterOstrum']",MelStuart
24126,"['JulianSands', 'ChrisYoung', 'PaulaMarshall']",AnthonyHickox
13982,"['JoePesci', 'KristySwanson', 'GeorgeHamilton']",TomSchulman
16642,"['RichardGere', 'BrookeAdams', 'LindaManz']",TerrenceMalick
17734,"['JohnTurturro', 'CleaDuVall', 'MatthewMcConaughey']",JillSprecher
18892,"['RoseMcGowan', 'JulieBenz', 'RebeccaGayheart']",DarrenStein
549,"['JeffreyWright', 'DavidBowie', 'DennisHopper']",JulianSchnabel
121986,"['GretaGerwig', 'MickeySumner', 'AdamDriver']",NoahBaumbach
868,"['PresleyChweneyagae', 'JerryMofokeng', 'TerryPheto']",GavinHood
10683,"['JaneAdams', 'JonLovitz', 'PhilipSeymourHoffman']",ToddSolondz
17995,"['EddieGriffin', 'JoeHoward', 'MatthewBrent']",GeorgeGallo
246403,"['MichaelParks', 'JustinLong', 'HaleyJoelOsment']",KevinSmith
670,"['ChoiMin-sik', 'YooJi-tae', 'KangHye-jung']",ParkChan-wook
35691,"['RobynLively', 'JeffreyJohnson', 'BaileeMadison']",DavidNixon
49010,"['RutgerHauer', 'GregorySmith', 'RobbWells']",JasonEisener
317930,"['OmarChaparro', 'JoeyMorgan', 'AislinnDerbez']",EnriqueBegné
11229,"['KieferSutherland', 'ReeseWitherspoon', 'WolfgangBodison']",MatthewBright
22488,"['ErinCottrell', 'LoganBartholomew', 'WilliamMorganSheppard']",MichaelLandonJr.
24469,"['KatieJarvis', 'MichaelFassbender', 'KierstonWareing']",AndreaArnold
82533,"['GretaGerwig', 'CarrieMacLemore', 'MegalynEchikunwoke']",WhitStillman
50942,"['CraigT.Nelson', 'KimCattrall', 'ColmFeore']",StuartGillard
84174,"['KirstenDunst', 'IslaFisher', 'LizzyCaplan']",LeslyeHeadland
34099,"['VirginiaMadsen', 'LindseyHaun', 'BarbaraMamabolo']",BobbyRoth
79940,"['EricWareheim', 'TimHeidecker', 'JohnC.Reilly']",TimHeidecker
342,"['RobertStadlober', 'KostjaUllmann', 'AlicjaBachleda-Curuś']",MarcoKreuzpaintner
281230,"['EricStoltz', 'KateConnor', 'LyndsyFonseca']",MichaelWorth
38033,"['NikkiReed', 'KeithDavid', 'BradDourif']",DeonTaylor
100975,"['GretchenMol', 'PattiLuPone', 'PeterOnorati']",JasonAlexander
38541,"['LaurenGerman', 'MichaelBiehn', 'MiloVentimiglia']",XavierGens
39563,"['CiaránHinds', 'AidanQuinn', 'IbenHjejle']",ConorMcPherson
234212,"['MariaBello', 'FrankGrillo', 'CodyHorn']",WillCanon
27404,"['PagetBrewster', 'NeilBarton', 'EricHoffman']",PhilipZlotorynski
170480,"['NicholasTurturro', 'TaliaShire', 'PaulRodríguez']",LanceKawas
71866,"['RooneyMara', 'GeorgiaKing', 'BrieLarson']",FrancescaGregorini
192210,"['CamillaBelle', 'AndyGarcía', 'ColinEgglesfield']",MárcioGarcia
180296,"['PaulRudd', 'AmyPoehler', 'BillHader']",DavidWain
157058,"['KathrynFiore', 'FlipSchultz', 'OliviaAlexander']",CraigMoss
70006,"['StaceyAsaro', 'GralenBryantBanks', 'RusBlackwell']",MichaelJaiWhite
26039,"['LeeMarvin', 'AngieDickinson', 'KeenanWynn']",JohnBoorman
79587,"['AlessandroGassman', 'FrancescoQuinn', 'JoeUrla']",PaoloMonico
176077,"['JakeHoffman', 'NikkiReed', 'ThomasDekker']",YoussefDelara
260947,"['ShantelVanSanten', 'JohnRobinson', 'JamesPatrickStuart']",DarinScott
342502,"['LukeGoss', 'RZA', 'BokeemWoodbine']",ChristianSesma
191229,"['EverettMcGill', 'FabioTesti', 'MichaelMadsen']",MonteHellman
43213,"['FrankVincent', 'KathrineNarducci', 'MikeStarr']",BrianCaunter
44594,"['PatrickWilson', 'MalcolmMcDowell', 'JudyGreer']",ChrisD'Arienzo
666,"['FernandaMontenegro', 'MaríliaPêra', 'ViníciusdeOliveira']",WalterSalles
248,"['GlennFord', 'BetteDavis', 'HopeLange']",FrankCapra
325173,"['ScottAdkins', 'NickChinlund', 'CaitlinKeats']",IsaacFlorentine
55831,"['BrendaVaccaro', 'DyanCannon', 'JosephBologna']",
351043,"['KateBosworth', 'WesBentley', 'ShashawneeHall']",MichaelPolish
43942,"['ZoeSloane', 'JadeViggiano', 'AmancayaAguilar']",HeidiEwing
10226,"['CéciledeFrance', 'Maïwenn', 'PhilippeNahon']",AlexandreAja
66942,"['RyanKwanten', 'MaeveDermody', 'MarshallNapier']",LeonFord
356483,"['JamesRemar', 'SherilynFenn', 'RonCarlson']",HankBraxtan
10476,"['TerrenceHoward', 'AnthonyAnderson', 'TarynManning']",CraigBrewer
239,"['MarilynMonroe', 'TonyCurtis', 'JackLemmon']",BillyWilder
10281,"['KaneHodder', 'LarParkLincoln', 'SusanJenniferSullivan']",JohnCarlBuechler
630,"['JudyGarland', 'FrankMorgan', 'RayBolger']",VictorFleming
3034,"['GeneWilder', 'PeterBoyle', 'MartyFeldman']",MelBrooks
13025,"['MichelleMorgan', 'JoshuaClose', 'ShawnRoberts']",GeorgeA.Romero
21461,"['SanjayDutt', 'ArshadWarsi', 'DilipPrabhavalkar']",RajkumarHirani
55306,"['PeterFonda', 'PatriciaRichardson', 'ChristineDunford']",VictorNunez
17264,"['KellyReno', 'MickeyRooney', 'TeriGarr']",CarrollBallard
346081,[],RohitJugraj
16016,"['CasperChristensen', 'FrankHvam', 'AliKazim']",KrestenVestbjergAndersen
15875,"['JohnWayne', 'ElizabethAllen', 'LeeMarvin']",JohnFord
5900,"['HenriGarcin', 'IngeborgElzevier', 'KhaldounElmecky']",AlexvanWarmerdam
43306,"['SpencerTracy', 'IreneDunne', 'VanJohnson']",VictorFleming
11072,"['CleavonLittle', 'GeneWilder', 'HarveyKorman']",MelBrooks
9730,"['KimberlyBeck', 'ErichAnderson', 'CoreyFeldman']",JosephZito
209274,"['AgataTrzebuchowska', 'AgataKulesza', 'JoannaKulig']",PawełPawlikowski
26371,"['JamesWilby', 'HughGrant', 'RupertGraves']",JamesIvory
14137,"['ArtieLange', 'RalphMacchio', 'AnthonyDeSando']",FrankSebastiano
291,"['JeffClark', 'DarrickDoerner', 'LairdHamilton']",StacyPeralta
14139,"['KarraElejalde', 'CandelaFernández', 'BárbaraGoenaga']",NachoVigalondo
33106,"['HuangBo', 'KongJiu', 'ShaohuaMa']",NingHao
8875,"['JoshRandall', 'NickSearcy', 'BethBroderick']",TonyGiglio
872,"['GeneKelly', ""DonaldO'Connor"", 'DebbieReynolds']",StanleyDonen
72914,"['JoeCross', 'PhilRiverstone', 'AmyBadberg']",JoeCross
139038,"['MarlonWayans', 'EssenceAtkins', 'NickSwardson']",MichaelTiddes
126509,[],JohnSullivan
9591,"['TomEverettScott', 'JohnathonSchaech', 'TomHanks']",TomHanks
10676,"['TomAtkins', 'StaceyNelkin', ""DanO'Herlihy""]",TommyLeeWallace
1687,"['RoddyMcDowall', 'KimHunter', 'BradfordDillman']",DonTaylor
24748,"['PaulNewman', 'MelvynDouglas', 'PatriciaNeal']",MartinRitt
181330,"['KevinHart', 'DavidTerrell', 'DavidJasonPerez']",LeslieSmall
468,"['RiverPhoenix', 'KeanuReeves', 'JamesRusso']",GusVanSant
401,"['ZachBraff', 'NataliePortman', 'IanHolm']",ZachBraff
76,"['EthanHawke', 'JulieDelpy', 'AndreaEckert']",RichardLinklater
50538,"['PatrickHuard', 'MichelCôté', 'CatherineFlorent']",ÉricTessier
25636,"['BillyCrudup', 'DenisLeary', 'JackBlack']",AlisonMaclean
19316,"['MichelleKrusiec', 'JoanChen', 'LynnChen']",AliceWu
21074,"['TannishthaChatterjee', 'SatishKaushik', 'ChristopherSimpson']",SarahGavron
84329,"['FrankLangella', 'LivTyler', 'JamesMarsden']",JakeSchreier
20,"['SarahPolley', 'AmandaPlummer', 'ScottSpeedman']",IsabelCoixet
157386,"['MilesTeller', 'ShaileneWoodley', 'BrieLarson']",JamesPonsoldt
13007,"['BillMaher', 'JoseLuisDeJesusMiranda', 'AndrewNewberg']",LarryCharles
13518,"['JoshuaTickell', 'BarbaraBoxer', 'RichardBranson']",JoshuaTickell
116584,"['PetePostlethwaite', 'GabrielMann', 'EmilyHarrison']",TimBoxell
46849,"['CarlySchroeder', 'AdrianDunbar', 'GeorgeHarris']",MichaelD.Sellers
40428,"['RockyMayorAnderson', 'MattAune', 'TylerBarrick']",ReedCowan
17334,"['JesseMetcalfe', 'AustinBasis', 'LarryMiller']",JamesDodson
1698,"['FrankaPotente', 'BennoFürmann', 'AnnaLoos']",StefanRuzowitzky
20764,"['LeonorVarela', 'JacobVargas', 'LuisFernandoPeña']",AlexRivera
45132,"['RainnWilson', 'EllenPage', 'LivTyler']",JamesGunn
76706,"['AshleyScott', 'A.J.Buckley', 'RolandaWatts']",JohnMurlowski
254472,"[""MattO'Leary"", 'JessicaCook', 'LanceHenriksen']",BenniDiez
332285,"['NatashaLyonne', 'ChloëSevigny', 'MegTilly']",DannyPerez
49471,"['OssieDavis', 'CharlesS.Dutton', 'AndreBraugher']",SpikeLee
13569,"['MarcBlucas', 'JustineWaddell', 'BillMoseley']",RobbyHenson
7512,"['LukeWilson', 'MayaRudolph', 'DaxShepard']",MikeJudge
356216,"['KevinLeslie', 'SimonCotton', 'PhilDunster']",ZackaryAdler
11798,"['ThomasTurgoose', 'StephenGraham', 'JoHartley']",ShaneMeadows
146631,"['BiancaBree', 'SeanBrosnan', 'SimonPhillips']",DominicBurns
43546,"['RedSkelton', 'EstherWilliams', 'BasilRathbone']",GeorgeSidney
61038,"['AimeeGarcia', 'AlBandiero', 'JossaraJinaro']",CarmenMarron
78373,"['BreckinMeyer', 'PeterFacinelli', 'EddieMills']",TimMcCanlies
17820,"['HowardKeel', 'KathrynGrayson', 'AvaGardner']",GeorgeSidney
74457,"['MichaelClarkeDuncan', 'MorganSimpson', 'KieleSanchez']",MarioVanPeebles
283384,"['SusanSarandon', 'GilBellows', 'EllenBurstyn']",JasonStone
19933,"['JonLovitz', 'TimothyStack', 'PhilHartman']",JerryRees
756,"['DeemsTaylor', 'WaltDisney', 'JuliettaNovis']",DavidHand
433715,"['NicoleSmolen', 'KimBaldwin', 'ArianaStephens']",JacoBooyens
9728,"['DanaKimmell', 'PaulKratka', 'TracieSavage']",SteveMiner
