movie_id,title,cast,director
512,Scoop,"['ScarlettJohansson', 'HughJackman', 'WoodyAllen']",WoodyAllen
13408,The Wash,"['Dr.Dre', 'SnoopDogg', 'DJPooh']",DJPooh
47816,3 Strikes,"['BrianHooks', ""N'BusheWright"", 'FaizonLove']",DJPooh
10744,The Cooler,"['WilliamH.Macy', 'AlecBaldwin', 'MariaBello']",WayneKramer
11536,The Misfits,"['ClarkGable', 'MarilynMonroe', 'MontgomeryClift']",JohnHuston
9782,The Night Listener,"['ToniCollette', 'RobinWilliams', 'JoeMorton']",PatrickStettner
18713,The Jerky Boys,"['JohnG.Brennan', 'KamalAhmed', 'AlanArkin']",JamesMelkonian
6537,The Orphanage,"['BelénRueda', 'FernandoCayo', 'RogerPríncep']",JuanAntonioBayona
184345,A Haunted House 2,"['MarlonWayans', 'JaimePressly', 'EssenceAtkins']",MichaelTiddes
1809,The Rules of Attraction,"['JamesVanDerBeek', 'ShannynSossamon', 'IanSomerhalder']",RogerAvary
2370,Topaz,"['FrederickStafford', 'DanyRobin', 'ClaudeJade']",AlfredHitchcock
9809,Let's Go to Prison,"['DaxShepard', 'WillArnett', 'ChiMcBride']",BobOdenkirk
5,Four Rooms,"['TimRoth', 'AntonioBanderas', 'JenniferBeals']",AllisonAnders
11013,Secretary,"['JamesSpader', 'MaggieGyllenhaal', 'JeremyDavies']",StevenShainberg
19153,The Real Cancun,['LauraRamsey'],RickdeOliveira
10132,Talk Radio,"['EricBogosian', 'EllenGreene', 'LeslieHope']",OliverStone
16448,Waiting for Guffman,"['ChristopherGuest', 'EugeneLevy', 'FredWillard']",ChristopherGuest
15122,Love Stinks,"['FrenchStewart', 'BridgetteWilson', 'BillBellamy']",JeffFranklin
8141,You Kill Me,"['BenKingsley', 'TéaLeoni', 'LukeWilson']",JohnDahl
1546,Thumbsucker,"['LouTaylorPucci', 'TildaSwinton', ""VincentD'Onofrio""]",MikeMills
48572,Red State,"['MichaelParks', 'JohnGoodman', 'MelissaLeo']",KevinSmith
14517,Mirrormask,"['StephanieLeonidas', 'JasonBarry', 'RobBrydon']",DaveMcKean
89708,Samsara,"['MarcosLuna', 'PutuDindaPratika', 'PutiSriCandraDewi']",RonFricke
27551,The Barbarians,"['PeterPaul', 'DavidPaul', 'RichardLynch']",RuggeroDeodato
64678,The Art of Getting By,"['FreddieHighmore', 'EmmaRoberts', 'MichaelAngarano']",GavinWiesen
309503,Zipper,"['PatrickWilson', 'LenaHeadey', 'RichardDreyfuss']",MoraStephens
14293,Poolhall Junkies,"['RickySchroder', 'ChazzPalminteri', 'RodSteiger']",MarsCallahan
15059,The Loss of Sexual Innocence,"['JulianSands', 'SaffronBurrows', 'JustinChadwick']",MikeFiggis
103328,Holy Motors,"['EvaMendes', 'KylieMinogue', 'MichelPiccoli']",LeosCarax
157847,Joe,"['NicolasCage', 'TyeSheridan', 'RonnieGeneBlevins']",DavidGordonGreen
25719,Shooting Fish,"['DanFutterman', 'StuartTownsend', 'KateBeckinsale']",StefanSchwartz
48309,Prison,"['ViggoMortensen', 'ChelseaField', 'LaneSmith']",RennyHarlin
27723,Psycho Beach Party,"['LaurenAmbrose', 'NicholasBrendon', 'AmyAdams']",RobertLeeKing
20468,The Big Tease,"['CraigFerguson', 'DavidRasche', 'MaryMcCormack']",KevinAllen
242575,"Guten Tag, Ramón","['AdrianaBarraza', 'RüdigerEvers', 'HectorKotsifakis']",JorgeRamírezSuárez
44945,Trust,"['CliveOwen', 'CatherineKeener', 'LianaLiberato']",DavidSchwimmer
29122,An Everlasting Piece,"['BarryMcEvoy', ""BríanF.O'Byrne"", 'AnnaFriel']",BarryLevinson
125123,Among Giants,"['PetePostlethwaite', 'RachelGriffiths', 'AndySerkis']",SamMiller
111190,Adore,"['NaomiWatts', 'RobinWright', 'XavierSamuel']",AnneFontaine
133575,The Velocity of Gary,"[""VincentD'Onofrio"", 'SalmaHayek', 'ThomasJane']",DanIreland
54580,Mondays in the Sun,"['JavierBardem', 'LuisTosar', 'NievedeMedina']",FernandoLeóndeAranoa
52015,Stake Land,"['DanielleHarris', 'KellyMcGillis', 'NickDamici']",JimMickle
34941,The Last Time I Committed Suicide,"['ThomasJane', 'KeanuReeves', 'ClaireForlani']",StephenT.Kay
227975,Futuro Beach,"['WagnerMoura', 'ClemensSchick', 'JesuítaBarbosa']",KarimAïnouz
60422,Another Happy Day,"['EllenBarkin', 'EzraMiller', 'KateBosworth']",SamLevinson
81390,A Lonely Place to Die,"['MelissaGeorge', 'EdSpeleers', 'EamonnWalker']",JulianGilbey
10981,Nothing,"['DavidHewlett', 'AndrewMiller', 'GordonPinsent']",VincenzoNatali
225235,The Geographer Drank His Globe Away,"['KonstantinKhabenskiy', 'ElenaLyadova', 'AleksandrRobak']",AleksandrVeledinskiy
14902,1776,"['WilliamDaniels', 'HowardDaSilva', 'KenHoward']",PeterH.Hunt
121676,Inescapable,"['AlexanderSiddig', 'JoshuaJackson', 'MarisaTomei']",RubaNadda
22301,Hell's Angels,"['BenLyon', 'JamesHall', 'JeanHarlow']",JamesWhale
20065,Purple Violets,"['SelmaBlair', 'PatrickWilson', 'EdwardBurns']",EdwardBurns
257087,The Veil,"['JessicaAlba', 'ThomasJane', 'LilyRabe']",PhilJoanou
46420,The Loved Ones,"['XavierSamuel', 'JessicaMcNamee', 'RobinMcLeavy']",SeanByrne
114635,The Helpers,"['KristenQuintrall', 'DenyceLawton', 'JoJoWright']",ChrisStokes
158150,How to Fall in Love,"[""BrookeD'Orsay"", 'EricMabius', 'JodyThompson']",MarkGriffiths
251979,The Perfect Wave,"['ScottEastwood', 'CherylLadd', 'PatrickLyster']",BruceMacDonald
874,A Man for All Seasons,"['PaulScofield', 'WendyHiller', 'LeoMcKern']",FredZinnemann
10774,Network,"['FayeDunaway', 'WilliamHolden', 'PeterFinch']",SidneyLumet
770,Gone with the Wind,"['VivienLeigh', 'ClarkGable', 'OliviadeHavilland']",VictorFleming
266102,Desert Dancer,"['FreidaPinto', 'ReeceRitchie', 'TomCullen']",RichardRaymond
29715,Major Dundee,"['CharltonHeston', 'RichardHarris', 'JimHutton']",SamPeckinpah
25209,Annie Get Your Gun,"['BettyHutton', 'HowardKeel', 'LouisCalhern']",GeorgeSidney
37495,Four Lions,"['RizAhmed', 'NigelLindsay', 'KayvanNovak']",ChrisMorris
29262,The House of Sand,"['FernandaMontenegro', 'RuyGuerra', 'FernandaTorres']",AndruchaWaddington
34769,Defendor,"['WoodyHarrelson', 'KatDennings', 'EliasKoteas']",PeterStebbings
35032,The Pirate,"['JudyGarland', 'GeneKelly', 'WalterSlezak']",VincenteMinnelli
5178,The Good Heart,"['BrianCox', 'PaulDano', 'StephanieSzostak']",DagurKári
8618,The History Boys,"['SamuelAnderson', 'DominicCooper', 'JamesCorden']",NicholasHytner
3116,Midnight Cowboy,"['DustinHoffman', 'JonVoight', 'SylviaMiles']",JohnSchlesinger
9427,The Full Monty,"['RobertCarlyle', 'MarkAddy', 'WilliamSnape']",PeterCattaneo
813,Airplane!,"['RobertHays', 'JulieHagerty', 'KareemAbdul-Jabbar']",JerryZucker
352978,Chain of Command,"['MichaelJaiWhite', 'SteveAustin', 'MaxRyan']",KevinCarraway
10634,Friday,"['IceCube', 'ChrisTucker', 'NiaLong']",F.GaryGray
9516,Menace II Society,"['TyrinTurner', 'LarenzTate', 'GlennPlummer']",AlbertHughes
16288,Creepshow 2,"['GeorgeKennedy', 'DorothyLamour', 'LoisChiles']",MichaelGornick
23330,The Ballad of Cable Hogue,"['JasonRobards', 'StellaStevens', 'DavidWarner']",SamPeckinpah
18900,In Cold Blood,"['RobertBlake', 'ScottWilson', 'JohnForsythe']",RichardBrooks
27029,The Nun's Story,"['AudreyHepburn', 'PeterFinch', 'PeggyAshcroft']",FredZinnemann
26268,Harper,"['PaulNewman', 'LaurenBacall', 'JulieHarris']",JackSmight
573,Frenzy,"['JonFinch', 'AlecMcCowen', 'BarryFoster']",AlfredHitchcock
310131,The Witch,"['AnyaTaylor-Joy', 'RalphIneson', 'KateDickie']",RobertEggers
40505,I Got the Hook Up,"['MasterP', 'AnthonyJohnson', 'IceCube']",MichaelMartin
11363,She's the One,"['EdwardBurns', 'MichaelMcGlone', 'CameronDiaz']",EdwardBurns
3033,Gods and Monsters,"['IanMcKellen', 'BrendanFraser', 'LynnRedgrave']",BillCondon
25376,The Secret in Their Eyes,"['RicardoDarín', 'SoledadVillamil', 'PabloRago']",JuanJoséCampanella
22007,Train,"['ThoraBirch', 'GideonEmery', 'GloriaVotsis']",GideonRaff
765,Evil Dead II,"['BruceCampbell', 'SarahBerry', 'DanHicks']",SamRaimi
10615,Pootie Tang,"['JenniferCoolidge', 'LanceCrouther', 'J.B.Smoove']",LouisC.K.
205321,Sharknado,"['IanZiering', 'TaraReid', 'CassandraScerbo']",AnthonyC.Ferrante
89540,The Other Conquest,"['DamiánDelgado', 'JoséCarlosRodríguez', 'ElpidiaCarrillo']",SalvadorCarrasco
46146,Troll Hunter,"['OttoJespersen', 'HansMortenHansen', 'TomasAlfLarsen']",AndréØvredal
38007,Ira & Abby,"['ChrisMessina', 'JenniferWestfeldt', 'DavidMargulies']",RobertCary
14256,Winter Passing,"['ZooeyDeschanel', 'WillFerrell', 'EdHarris']",AdamRapp
540,D.E.B.S.,"['SaraFoster', 'MeaganGood', 'JordanaBrewster']",AngelaRobinson
370464,The Masked Saint,"['BrettGranstaff', 'LaraJeanChorostecki', 'T.J.McGibbon']",WarrenP.Sonoda
20055,The Betrayed,"['MelissaGeorge', 'OdedFehr', 'ChristianCampbell']",AmandaGusack
224569,Taxman,"['JoePantoliano', 'WadeDominguez', 'ElizabethBerkley']",AviNesher
395766,The Secret,"['JamesNesbitt', ""GenevieveO'Reilly"", 'JasonWatkins']",NickMurphy
39303,2:13,"['MarkThompson', 'MarkPellegrino', 'TeriPolo']",CharlesAdelman
142061,"Batman: The Dark Knight Returns, Part 2","['PeterWeller', 'ArielWinter', 'DavidSelby']",JayOliva
370662,Time to Choose,"['OscarIsaac', 'JaneGoodall', 'JerryBrown']",CharlesFerguson
252360,In the Name of the King III,"['DominicPurcell', 'RalitsaPaskaleva', 'BasharRahal']",UweBoll
256740,Wicked Blood,"['AbigailBreslin', 'JamesPurefoy', 'SeanBean']",MarkYoung
299145,Stranded,"['ScottEastwood', 'RitaWilson', 'JeffFahey']","DanielPetrie,Jr."
241766,Lords of London,"['GlenMurphy', 'RayWinstone', 'GiovanniCapalbo']",AntonioSimoncini
12535,High Anxiety,"['MelBrooks', 'MadelineKahn', 'ClorisLeachman']",MelBrooks
1667,March of the Penguins,"['MorganFreeman', 'CharlesBerling', 'RomaneBohringer']",LucJacquet
50839,Margin Call,"['KevinSpacey', 'PaulBettany', 'JeremyIrons']",J.C.Chandor
86549,August,"['MurrayBartlett', 'DanielDugan', 'AdrianGonzalez']",EldarRapaport
13973,Choke,"['SamRockwell', 'AnjelicaHuston', 'KellyMacdonald']",ClarkGregg
244786,Whiplash,"['MilesTeller', 'J.K.Simmons', 'MelissaBenoist']",DamienChazelle
598,City of God,"['AlexandreRodrigues', 'LeandroFirmino', 'PhellipeHaagensen']",FernandoMeirelles
11129,Human Traffic,"['JohnSimm', 'DannyDyer', 'LorrainePilkington']",JustinKerrigan
75861,To Write Love on Her Arms,"['KatDennings', 'ChadMichaelMurray', 'RupertFriend']",NathanFrankowski
13551,The Dead Girl,"['BrittanyMurphy', 'ToniCollette', 'RoseByrne']",KarenMoncrieff
103663,The Hunt,"['MadsMikkelsen', 'AlexandraRapaport', 'ThomasBoLarsen']",ThomasVinterberg
850,A Christmas Story,"['MelindaDillon', 'DarrenMcGavin', 'PeterBillingsley']",BobClark
12586,Bella,"['TammyBlanchard', 'AngélicaAragón', 'AliLandry']",AlejandroMonteverde
11564,Class of 1984,"['PerryKing', 'MerrieLynnRoss', 'TimVanPatten']",MarkL.Lester
301748,The Opposite Sex,"['MenaSuvari', 'EricRoberts', 'KristinChenoweth']",JonathanSilverman
108346,Dreaming of Joseph Lees,"['RupertGraves', 'SamanthaMorton', 'NicholasWoodeson']",EricStyles
8841,The Class,"['FrançoisBégaudeau', 'FranckKeïta', 'EsmeraldaOuertani']",LaurentCantet
805,Rosemary's Baby,"['MiaFarrow', 'JohnCassavetes', 'RuthGordon']",RomanPolanski
11697,The Man Who Shot Liberty Valance,"['JohnWayne', 'JamesStewart', 'VeraMiles']",JohnFord
22051,Adam,"['HughDancy', 'RoseByrne', 'PeterGallagher']",MaxMayer
436,Maria Full of Grace,"['CatalinaSandinoMoreno', 'GuiliedLopez', 'YennyPaolaVega']",JoshuaMarston
55347,Beginners,"['EwanMcGregor', 'ChristopherPlummer', 'MélanieLaurent']",MikeMills
10070,Feast,"['BalthazarGetty', 'HenryRollins', 'NaviRawat']",JohnGulager
8469,Animal House,"['JohnBelushi', 'TimMatheson', 'JohnVernon']",JohnLandis
658,Goldfinger,"['SeanConnery', 'HonorBlackman', 'GertFröbe']",GuyHamilton
125490,Antiviral,"['CalebLandryJones', 'SarahGadon', 'MalcolmMcDowell']",BrandonCronenberg
1585,It's a Wonderful Life,"['JamesStewart', 'DonnaReed', 'LionelBarrymore']",FrankCapra
627,Trainspotting,"['EwanMcGregor', 'EwenBremner', 'JonnyLeeMiller']",DannyBoyle
23618,The Original Kings of Comedy,"['SteveHarvey', 'D.L.Hughley', 'CedrictheEntertainer']",SpikeLee
41436,Paranormal Activity 2,"['KatieFeatherston', 'DavidBierend', 'BrianBoland']",TodWilliams
10162,Waking Ned,"['IanBannen', 'DavidKelly', 'FionnulaFlanagan']",KirkJones
1430,Bowling for Columbine,"['MichaelMoore', 'GeorgeH.W.Bush', 'GeorgeW.Bush']",MichaelMoore
259943,Coming Home,"['GongLi', 'ChenDao-Ming', 'GuoTao']",ZhangYimou
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,"['RobertEnglund', 'MarkPatton', 'KimMyers']",JackSholder
11257,A Room with a View,"['MaggieSmith', 'HelenaBonhamCarter', 'DenholmElliott']",JamesIvory
158015,The Purge,"['LenaHeadey', 'EthanHawke', 'MaxBurkholder']",JamesDeMonaco
82507,Sinister,"['EthanHawke', 'JulietRylance', ""VincentD'Onofrio""]",ScottDerrickson
20337,Martin Lawrence Live: Runteldat,['MartinLawrence'],MartinLawrence
261,Cat on a Hot Tin Roof,"['ElizabethTaylor', 'PaulNewman', 'BurlIves']",RichardBrooks
1685,Beneath the Planet of the Apes,"['JamesFranciscus', 'KimHunter', 'MauriceEvans']",TedPost
20737,Air Bud,"['KevinZegers', 'WendyMakkena', 'MichaelJeter']",CharlesMartinSmith
10991,Pokémon: Spell of the Unknown,"['VeronicaTaylor', 'RachaelLillis', 'EricStuart']",MichaelHaigney
10225,Friday the 13th Part VI: Jason Lives,"['ThomMathews', 'JenniferCooke', 'DavidKagen']",TomMcLoughlin
826,The Bridge on the River Kwai,"['WilliamHolden', 'AlecGuinness', 'JackHawkins']",DavidLean
34086,Spaced Invaders,"['ArianaRichards', 'DouglasBarr', 'RoyalDano']",PatrickReadJohnson
5854,Family Plot,"['BarbaraHarris', 'BruceDern', 'KarenBlack']",AlfredHitchcock
284,The Apartment,"['JackLemmon', 'ShirleyMacLaine', 'FredMacMurray']",BillyWilder
10285,Jason Goes to Hell: The Final Friday,"['KaneHodder', 'JohnD.LeMay', 'KariKeegan']",AdamMarcus
5780,Torn Curtain,"['PaulNewman', 'JulieAndrews', 'LilaKedrova']",AlfredHitchcock
292,Dave Chappelle's Block Party,"['DaveChappelle', 'ErykahBadu', 'Common']",MichelGondry
223485,Slow West,"['MichaelFassbender', 'KodiSmit-McPhee', 'BenMendelsohn']",JohnMaclean
29463,Krush Groove,"['BlairUnderwood', 'JosephSimmons', 'DarrylMcDaniels']",MichaelSchultz
18065,Next Day Air,"['DonaldFaison', 'MikeEpps', 'WoodHarris']",BennyBoom
22013,Elmer Gantry,"['BurtLancaster', 'JeanSimmons', 'ArthurKennedy']",RichardBrooks
821,Judgment at Nuremberg,"['SpencerTracy', 'BurtLancaster', 'RichardWidmark']",StanleyKramer
53862,Trippin',"['DeonRichmond', 'DonaldFaison', 'GuyTorry']",DavidRaynr
3089,Red River,"['JohnWayne', 'MontgomeryClift', 'JoanneDru']",HowardHawks
30139,Phat Girlz,"[""Mo'Nique"", 'JimmyJean-Louis', 'Godfrey']",NnegestLikké
132344,Before Midnight,"['EthanHawke', 'JulieDelpy', 'SeamusDavey-Fitzpatrick']",RichardLinklater
15582,Teen Wolf Too,"['JasonBateman', 'KimDarby', 'JohnAstin']",ChristopherLeitch
15158,Phantasm II,"['JamesLeGros', 'ReggieBannister', 'AngusScrimm']",DonCoscarelli
44634,Woman Thou Art Loosed,"['KimberlyElise', 'LorettaDevine', 'DebbiMorgan']",MichaelSchultz
30309,Real Women Have Curves,"['AmericaFerrera', 'LupeOntiveros', 'IngridOliu']",PatriciaCardoso
7509,Water,"['LisaRay', 'Sarala', 'JohnAbraham']",DeepaMehta
10557,East Is East,"['OmPuri', 'LindaBassett', 'IanAspinall']",DamienO'Donnell
23531,Whipped,"['AmandaPeet', 'BrianVanHolt', 'JonathanAbrahams']",PeterM.Cohen
28005,Kama Sutra - A Tale of Love,"['IndiraVarma', 'SaritaChoudhury', 'RamonTikaram']",MiraNair
40247,Please Give,"['RebeccaHall', 'CatherineKeener', 'AmandaPeet']",NicoleHolofcener
252,Willy Wonka & the Chocolate Factory,"['GeneWilder', 'JackAlbertson', 'PeterOstrum']",MelStuart
24126,Warlock: The Armageddon,"['JulianSands', 'ChrisYoung', 'PaulaMarshall']",AnthonyHickox
13982,8 Heads in a Duffel Bag,"['JoePesci', 'KristySwanson', 'GeorgeHamilton']",TomSchulman
16642,Days of Heaven,"['RichardGere', 'BrookeAdams', 'LindaManz']",TerrenceMalick
17734,Thirteen Conversations About One Thing,"['JohnTurturro', 'CleaDuVall', 'MatthewMcConaughey']",JillSprecher
18892,Jawbreaker,"['RoseMcGowan', 'JulieBenz', 'RebeccaGayheart']",DarrenStein
549,Basquiat,"['JeffreyWright', 'DavidBowie', 'DennisHopper']",JulianSchnabel
121986,Frances Ha,"['GretaGerwig', 'MickeySumner', 'AdamDriver']",NoahBaumbach
868,Tsotsi,"['PresleyChweneyagae', 'JerryMofokeng', 'TerryPheto']",GavinHood
10683,Happiness,"['JaneAdams', 'JonLovitz', 'PhilipSeymourHoffman']",ToddSolondz
17995,DysFunktional Family,"['EddieGriffin', 'JoeHoward', 'MatthewBrent']",GeorgeGallo
246403,Tusk,"['MichaelParks', 'JustinLong', 'HaleyJoelOsment']",KevinSmith
670,Oldboy,"['ChoiMin-sik', 'YooJi-tae', 'KangHye-jung']",ParkChan-wook
35691,Letters to God,"['RobynLively', 'JeffreyJohnson', 'BaileeMadison']",DavidNixon
49010,Hobo with a Shotgun,"['RutgerHauer', 'GregorySmith', 'RobbWells']",JasonEisener
317930,Compadres,"['OmarChaparro', 'JoeyMorgan', 'AislinnDerbez']",EnriqueBegné
11229,Freeway,"['KieferSutherland', 'ReeseWitherspoon', 'WolfgangBodison']",MatthewBright
22488,Love's Abiding Joy,"['ErinCottrell', 'LoganBartholomew', 'WilliamMorganSheppard']",MichaelLandonJr.
24469,Fish Tank,"['KatieJarvis', 'MichaelFassbender', 'KierstonWareing']",AndreaArnold
82533,Damsels in Distress,"['GretaGerwig', 'CarrieMacLemore', 'MegalynEchikunwoke']",WhitStillman
50942,Creature,"['CraigT.Nelson', 'KimCattrall', 'ColmFeore']",StuartGillard
84174,Bachelorette,"['KirstenDunst', 'IslaFisher', 'LizzyCaplan']",LeslyeHeadland
34099,Brave New Girl,"['VirginiaMadsen', 'LindseyHaun', 'BarbaraMamabolo']",BobbyRoth
79940,Tim and Eric's Billion Dollar Movie,"['EricWareheim', 'TimHeidecker', 'JohnC.Reilly']",TimHeidecker
342,Summer Storm,"['RobertStadlober', 'KostjaUllmann', 'AlicjaBachleda-Curuś']",MarcoKreuzpaintner
281230,Fort McCoy,"['EricStoltz', 'KateConnor', 'LyndsyFonseca']",MichaelWorth
38033,Chain Letter,"['NikkiReed', 'KeithDavid', 'BradDourif']",DeonTaylor
100975,Just Looking,"['GretchenMol', 'PattiLuPone', 'PeterOnorati']",JasonAlexander
38541,The Divide,"['LaurenGerman', 'MichaelBiehn', 'MiloVentimiglia']",XavierGens
39563,The Eclipse,"['CiaránHinds', 'AidanQuinn', 'IbenHjejle']",ConorMcPherson
234212,Demonic,"['MariaBello', 'FrankGrillo', 'CodyHorn']",WillCanon
27404,My Big Fat Independent Movie,"['PagetBrewster', 'NeilBarton', 'EricHoffman']",PhilipZlotorynski
170480,The Deported,"['NicholasTurturro', 'TaliaShire', 'PaulRodríguez']",LanceKawas
71866,Tanner Hall,"['RooneyMara', 'GeorgiaKing', 'BrieLarson']",FrancescaGregorini
192210,Open Road,"['CamillaBelle', 'AndyGarcía', 'ColinEgglesfield']",MárcioGarcia
180296,They Came Together,"['PaulRudd', 'AmyPoehler', 'BillHader']",DavidWain
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,"['KathrynFiore', 'FlipSchultz', 'OliviaAlexander']",CraigMoss
70006,Never Back Down 2: The Beatdown,"['StaceyAsaro', 'GralenBryantBanks', 'RusBlackwell']",MichaelJaiWhite
26039,Point Blank,"['LeeMarvin', 'AngieDickinson', 'KeenanWynn']",JohnBoorman
79587,Four Single Fathers,"['AlessandroGassman', 'FrancescoQuinn', 'JoeUrla']",PaoloMonico
176077,Enter the Dangerous Mind,"['JakeHoffman', 'NikkiReed', 'ThomasDekker']",YoussefDelara
260947,Something Wicked,"['ShantelVanSanten', 'JohnRobinson', 'JamesPatrickStuart']",DarinScott
342502,AWOL-72,"['LukeGoss', 'RZA', 'BokeemWoodbine']",ChristianSesma
191229,Iguana,"['EverettMcGill', 'FabioTesti', 'MichaelMadsen']",MonteHellman
43213,Chicago Overcoat,"['FrankVincent', 'KathrineNarducci', 'MikeStarr']",BrianCaunter
44594,Barry Munday,"['PatrickWilson', 'MalcolmMcDowell', 'JudyGreer']",ChrisD'Arienzo
666,Central Station,"['FernandaMontenegro', 'MaríliaPêra', 'ViníciusdeOliveira']",WalterSalles
248,Pocketful of Miracles,"['GlennFord', 'BetteDavis', 'HopeLange']",FrankCapra
325173,Close Range,"['ScottAdkins', 'NickChinlund', 'CaitlinKeats']",IsaacFlorentine
55831,Boynton Beach Club,"['BrendaVaccaro', 'DyanCannon', 'JosephBologna']",
351043,Amnesiac,"['KateBosworth', 'WesBentley', 'ShashawneeHall']",MichaelPolish
43942,Freakonomics,"['ZoeSloane', 'JadeViggiano', 'AmancayaAguilar']",HeidiEwing
10226,High Tension,"['CéciledeFrance', 'Maïwenn', 'PhilippeNahon']",AlexandreAja
66942,Griff the Invisible,"['RyanKwanten', 'MaeveDermody', 'MarshallNapier']",LeonFord
356483,Unnatural,"['JamesRemar', 'SherilynFenn', 'RonCarlson']",HankBraxtan
10476,Hustle & Flow,"['TerrenceHoward', 'AnthonyAnderson', 'TarynManning']",CraigBrewer
239,Some Like It Hot,"['MarilynMonroe', 'TonyCurtis', 'JackLemmon']",BillyWilder
10281,Friday the 13th Part VII: The New Blood,"['KaneHodder', 'LarParkLincoln', 'SusanJenniferSullivan']",JohnCarlBuechler
630,The Wizard of Oz,"['JudyGarland', 'FrankMorgan', 'RayBolger']",VictorFleming
3034,Young Frankenstein,"['GeneWilder', 'PeterBoyle', 'MartyFeldman']",MelBrooks
13025,Diary of the Dead,"['MichelleMorgan', 'JoshuaClose', 'ShawnRoberts']",GeorgeA.Romero
21461,Lage Raho Munna Bhai,"['SanjayDutt', 'ArshadWarsi', 'DilipPrabhavalkar']",RajkumarHirani
55306,Ulee's Gold,"['PeterFonda', 'PatriciaRichardson', 'ChristineDunford']",VictorNunez
17264,The Black Stallion,"['KellyReno', 'MickeyRooney', 'TeriGarr']",CarrollBallard
346081,Sardaarji,[],RohitJugraj
16016,Journey to Saturn,"['CasperChristensen', 'FrankHvam', 'AliKazim']",KrestenVestbjergAndersen
15875,Donovan's Reef,"['JohnWayne', 'ElizabethAllen', 'LeeMarvin']",JohnFord
5900,The Dress,"['HenriGarcin', 'IngeborgElzevier', 'KhaldounElmecky']",AlexvanWarmerdam
43306,A Guy Named Joe,"['SpencerTracy', 'IreneDunne', 'VanJohnson']",VictorFleming
11072,Blazing Saddles,"['CleavonLittle', 'GeneWilder', 'HarveyKorman']",MelBrooks
9730,Friday the 13th: The Final Chapter,"['KimberlyBeck', 'ErichAnderson', 'CoreyFeldman']",JosephZito
209274,Ida,"['AgataTrzebuchowska', 'AgataKulesza', 'JoannaKulig']",PawełPawlikowski
26371,Maurice,"['JamesWilby', 'HughGrant', 'RupertGraves']",JamesIvory
14137,Beer League,"['ArtieLange', 'RalphMacchio', 'AnthonyDeSando']",FrankSebastiano
291,Riding Giants,"['JeffClark', 'DarrickDoerner', 'LairdHamilton']",StacyPeralta
14139,Timecrimes,"['KarraElejalde', 'CandelaFernández', 'BárbaraGoenaga']",NachoVigalondo
33106,Silver Medalist,"['HuangBo', 'KongJiu', 'ShaohuaMa']",NingHao
8875,Timber Falls,"['JoshRandall', 'NickSearcy', 'BethBroderick']",TonyGiglio
872,Singin' in the Rain,"['GeneKelly', ""DonaldO'Connor"", 'DebbieReynolds']",StanleyDonen
72914,"Fat, Sick & Nearly Dead","['JoeCross', 'PhilRiverstone', 'AmyBadberg']",JoeCross
139038,A Haunted House,"['MarlonWayans', 'EssenceAtkins', 'NickSwardson']",MichaelTiddes
126509,2016: Obama's America,[],JohnSullivan
9591,That Thing You Do!,"['TomEverettScott', 'JohnathonSchaech', 'TomHanks']",TomHanks
10676,Halloween III: Season of the Witch,"['TomAtkins', 'StaceyNelkin', ""DanO'Herlihy""]",TommyLeeWallace
1687,Escape from the Planet of the Apes,"['RoddyMcDowall', 'KimHunter', 'BradfordDillman']",DonTaylor
24748,Hud,"['PaulNewman', 'MelvynDouglas', 'PatriciaNeal']",MartinRitt
181330,Kevin Hart: Let Me Explain,"['KevinHart', 'DavidTerrell', 'DavidJasonPerez']",LeslieSmall
468,My Own Private Idaho,"['RiverPhoenix', 'KeanuReeves', 'JamesRusso']",GusVanSant
401,Garden State,"['ZachBraff', 'NataliePortman', 'IanHolm']",ZachBraff
76,Before Sunrise,"['EthanHawke', 'JulieDelpy', 'AndreaEckert']",RichardLinklater
50538,Evil Words,"['PatrickHuard', 'MichelCôté', 'CatherineFlorent']",ÉricTessier
25636,Jesus' Son,"['BillyCrudup', 'DenisLeary', 'JackBlack']",AlisonMaclean
19316,Saving Face,"['MichelleKrusiec', 'JoanChen', 'LynnChen']",AliceWu
21074,Brick Lane,"['TannishthaChatterjee', 'SatishKaushik', 'ChristopherSimpson']",SarahGavron
84329,Robot & Frank,"['FrankLangella', 'LivTyler', 'JamesMarsden']",JakeSchreier
20,My Life Without Me,"['SarahPolley', 'AmandaPlummer', 'ScottSpeedman']",IsabelCoixet
157386,The Spectacular Now,"['MilesTeller', 'ShaileneWoodley', 'BrieLarson']",JamesPonsoldt
13007,Religulous,"['BillMaher', 'JoseLuisDeJesusMiranda', 'AndrewNewberg']",LarryCharles
13518,Fuel,"['JoshuaTickell', 'BarbaraBoxer', 'RichardBranson']",JoshuaTickell
116584,Valley of the Heart's Delight,"['PetePostlethwaite', 'GabrielMann', 'EmilyHarrison']",TimBoxell
46849,Eye of the Dolphin,"['CarlySchroeder', 'AdrianDunbar', 'GeorgeHarris']",MichaelD.Sellers
40428,8: The Mormon Proposition,"['RockyMayorAnderson', 'MattAune', 'TylerBarrick']",ReedCowan
17334,The Other End of the Line,"['JesseMetcalfe', 'AustinBasis', 'LarryMiller']",JamesDodson
